Gene,Log2FoldChange,PValue
PSMA4,-0.003658690492647665,0.9576281031720844
MYO16,-0.2656899352838885,0.02662399871475431
LSG1,-0.1243584786188523,0.15916806672801598
PARP3,0.05752479443448655,0.1520475159632125
TNC,0.028765274394464746,0.6792497297630755
THAP3,0.023911660656503297,0.7756858321965843
RIPOR3,0.020633124969431704,0.8167775926346448
TDP1,-0.021887580809140328,0.8560938288277559
AIFM2,-0.002976144871209785,0.9453774070533565
C2orf83,0.010493164383702291,0.949321072281538
SPATA7,-0.0833291948196404,0.010768301079080686
MED17,-0.04480405376657082,0.148027774012953
RETSAT,0.0636729525750126,0.17685946509619555
CAPG,0.25590628485258726,0.01587342946197259
AP2S1,0.12451517493325204,0.0034999975758843384
USH2A,0.023041024489628692,0.31100474313533566
ZPBP,0.001542950404010257,0.988056645943405
TG,0.018310304741837813,0.7482951176443493
ADAM28,0.06192193622391329,0.5425153356854391
BARX2,0.08175829441945981,0.5215378277700492
DCUN1D1,-0.05066841318115367,0.19177587461488876
JADE2,-0.17123582314612795,0.12347010640778994
ZIC2,0.014110724515325135,0.9080395595503359
LCP2,0.05922038390918383,0.6464988660082938
TRIT1,0.04449917571961359,0.23872652406787237
ADRB1,-0.3246408644920433,0.008649330582110508
GUCA2B,0.028451117412103655,0.33020926879706514
CUL7,-0.012650956990971185,0.7129055240210953
CTNNA1,-0.0278598353107129,0.7905740546841317
PHKA2,-0.020927765425906575,0.5921704047932228
CNTLN,-0.04508548493979081,0.7798693399249862
EPHA3,0.034085880828845616,0.4569725575152713
HSPA5,-0.04812620392865696,0.5326322092030602
DSG2,0.055451487850841086,0.6432617201668398
GEMIN8,0.025005205799082386,0.5007057597895923
OFD1,0.024195162596160724,0.6775917263612852
GPM6B,-0.08957072986133502,0.5795101690579967
MAGEC2,0.04782623821687737,0.14606475402858987
PREX2,0.030719310135785327,0.7958522634042317
WDR37,0.024090100965294736,0.7245498233200427
YTHDC2,-0.032128412262808936,0.3804374731453506
CTPS2,0.028582130397462713,0.42154573915188864
ATP6V1H,-0.5027849550634791,0.3013852895292759
POLR2B,-0.0949302465778823,0.3442367455627615
ATOSA,-0.12361342209909365,0.00015722436701553049
ARAP2,-0.17749568410548555,0.034986201472516104
TPR,0.004511960545688698,0.9653149260194951
CP,-0.0034215065539666134,0.9563128886141012
KATNIP,-0.05689494576016996,0.14552240659344898
DTNBP1,0.04856501607744068,0.16361686556887878
XK,0.08564005123409385,0.08649493296258247
ANO2,-0.000293823923469827,0.9266052888929054
FERRY3,0.013975847874610592,0.8660889963412114
SCML1,-0.03408786297544164,0.7680192489023931
WWC3,0.039829081040365644,0.3050719366156848
ARHGAP6,0.0038037726916169134,0.9613154793889931
FAM184B,-0.02805628674899291,0.7216309636396041
MAP4,-0.06350025055420572,0.37310779816368045
GOPC,0.021660775573566493,0.5288916062446269
ROS1,-0.000293823923469827,0.9266052888929054
USP28,0.00810372613083965,0.9578060274457896
HDAC9,-0.09692973969456453,0.4871444072962493
TSPAN17,0.08226835873845717,0.05755794465188697
NOP16,0.03455040477913185,0.385177574327797
CC2D2A,-0.053508441480396796,0.6470369135457874
RRM2B,-0.011328520459710223,0.8751603460213724
ZNF800,-0.10391949616914387,0.07432688687711832
TNFRSF17,-0.05835544274092147,0.3728669378066407
SNX29,0.0461315926358048,0.29671537546385285
LMO3,-0.000293823923469827,0.9266052888929054
MRPS10,0.002342689605353776,0.9380459012523054
GUCA1A,-0.000293823923469827,0.9266052888929054
RSF1,-0.07972954062948157,0.027643767634845964
VPS13D,-0.037343484185893505,0.45829628713212844
CELF2,0.05765061677404848,0.3942452918958441
FAM120A,0.05818705111776401,0.23395878260345604
R3HDM1,0.048135828260449376,0.3430232819100929
COL9A2,-0.09081542634826079,0.208717092570965
KITLG,-0.04891775309717955,0.15045983167011187
ERCC8,-0.03208129604941523,0.5098968681980223
ADAMTS6,-0.04764959225324139,0.44117942081817774
H6PD,0.03388490788347909,0.5487927275464063
VAMP3,-0.03393934842261315,0.6435039607631918
PER3,-0.1538663847259667,0.044820719476781797
UTS2,0.034171592296492526,0.3409425594245723
TNFRSF9,-0.01970570967981189,0.8531224194534447
EPN3,-0.10692465666203477,0.32904371523816345
LTBP1,-0.0210347105153601,0.901388404279116
RCN1,-0.05988245621238664,0.5889675869257
ELN,-0.008354581705259934,0.9369248386236884
RFC2,-0.03835465271589378,0.3774562679903314
ARID1B,-0.10234154246495741,0.005674167467636516
CLPTM1L,0.1243259152250431,0.0006159055143377549
NEDD4L,0.005932429390482774,0.9020028128675712
FOXP3,0.41511902716651683,0.22995371947468315
PPP1R3F,0.013989008366011912,0.7757598878300478
HEXB,0.014010692874305342,0.7538223103972848
PTCD2,0.022790229134338702,0.4995473284716967
NEXMIF,-0.02868960115915198,0.7737317105382497
JKAMP,0.022836390487153135,0.5257026184100465
DKK3,-0.06652550544317659,0.5203327494958041
ARHGEF5,0.030750393195139836,0.667639622236117
NFE2L3,-0.06665731745673331,0.5160155394036599
MCUR1,0.010309433556931147,0.7862129356399186
LIMA1,0.07557739646283546,0.09022747428435744
LETMD1,0.026462250842747448,0.6985038777642205
SLC4A8,-0.005066383465219371,0.8934363471014968
LAMC3,0.11224611741641466,0.2516450755948739
PTGER3,-0.0703637916081915,0.40250531790284527
TNIP3,-0.033734332586480065,0.668058699664459
MAPK9,-0.0013781815571403122,0.9739935778269482
COL23A1,-0.14234388783264862,0.7727598069044701
BCAR1,-0.06851287134930867,0.25250368314242877
FHIP1B,0.05145524835313342,0.40316842686808885
HERPUD1,-0.3003698461057578,0.0013911042472915173
HOMER3,-0.032621701215457044,0.7184126893397627
RAD51,0.004502841691958581,0.9351968445139746
POLQ,-0.08330792543283305,0.40243887337858664
PIK3CB,-0.02557420055604176,0.49075065584856914
CYBA,0.16301989639499315,0.30789128738600563
THOC3,0.24209993200990443,0.41273786042382554
HEBP2,-0.011829507164630826,0.7454640620529137
MPHOSPH9,-0.06208110572087877,0.2841330491442396
PLEKHA5,-0.12114787737424493,0.04905504873737361
PRSS8,-0.056773547075924635,0.6238888227753758
SIKE1,0.057543078294137295,0.25057013209232804
RRP12,0.07304459526312534,0.5806645521291911
FNIP2,-0.0314953110770273,0.5163006915666072
MSMO1,0.03826685372875227,0.07739013791688666
TTC17,0.01719136503449814,0.6093361067751502
ALX4,-0.000293823923469827,0.9266052888929054
FSTL4,-0.0359626560916515,0.7411047909641644
FOXN3,-0.16754001204709512,0.0045091752863213
METTL24,-0.05157618272305475,0.5714546082193868
AKR7A2,0.0277194182731213,0.6063754545382583
MRTO4,-0.038209871006581686,0.38572153469739523
NNAT,0.04120402318818506,0.704803325021393
USE1,0.05211080387909117,0.11510041173226382
MCF2L2,0.04002588025877474,0.5678497584484221
NRIP2,0.030078354354880266,0.7963158007603017
LAMA3,0.01916355522636587,0.68022485035071
AP5M1,0.0870331879405164,0.0036852705394286784
ANAPC4,0.0032595333347180677,0.9301866447176727
KCNQ1,-0.0359085301842077,0.765797013097006
TRAPPC3,0.08548461778275218,0.0816401478516357
THRAP3,0.0047094598888723915,0.9543665340031277
PHPT1,0.08006165683383237,0.13176042702460358
ENTPD2,0.07909764549311138,0.4556149008190107
LY75,-0.1206059701783726,0.2410946894702631
ARID4B,-0.11536710678033213,0.08429249365977627
OPN3,0.09526438270024862,0.00966697631835415
SDCCAG8,0.02310837122634002,0.7420226142610112
PTPRN,-0.010411789226684509,0.8332123950839961
HHAT,0.014640166261410625,0.8776336012260694
KIF1B,-0.02898116588556121,0.5310096959041597
FOXC1,-0.03918682813069363,0.7179310837000219
TBC1D22A,0.03511348354770538,0.4172617179260334
SYNE2,0.14022182090782342,0.2990708651255644
PLEKHH1,-0.06334948524698891,0.5837315253783929
ATP9A,0.07335466589429473,0.5597288427259046
SPO11,-0.06385784318764809,0.1901704040665903
CBLN4,-0.018751687350763047,0.2873462996741761
CHRDL2,0.05690085660454125,0.16095148932368047
FAM168A,-0.027491981163253243,0.6336531485715597
RELT,-0.04414165310769391,0.5297667261931324
GALC,-0.12249609816328388,0.05697898954533148
NOP58,-0.19505384492390965,0.01085936450899295
SZRD1,-0.01641399651492037,0.7937736131433906
KCNH2,0.05682276041101253,0.502886937068622
CUL1,0.014870968942322538,0.7647985804391988
FAM114A2,-0.015501911166922344,0.7576751755895292
CYFIP2,0.010692865852779398,0.8169077534581916
TAB2,0.08640902796189254,0.5991942721422725
GINM1,-0.03733493784879527,0.23014111942976764
EIF2AK2,-0.0035180214836105783,0.9537270875589999
USP36,-0.12320595922578903,0.11789157015664818
KMT2C,-0.0012834085380299953,0.9890367980399776
MCOLN3,0.03491768129724737,0.6865769723521515
CCDC85A,0.022683718940259445,0.3107406558188142
PUM2,0.010435543056185104,0.835919122727
MRPL43,-0.033608299839896105,0.5647647940105078
ITIH4,-0.05259754680611595,0.2424827200606486
ITIH1,0.015501085061806474,0.7965552461823076
HPF1,-0.02780187547711277,0.6031591783916147
ZFR,-0.0784273508301423,0.1988407087750737
ZNF280C,-0.05607347304449073,0.3847479176236611
NPFFR2,-0.01628028291439343,0.8976145417380492
PHF21B,-0.09531991546598984,0.09598882541855984
TRAF1,-0.05815075914994461,0.12728972108347333
RC3H2,-0.13859783721389185,0.004268307966298903
IL17RB,0.08928699388118955,0.47397516751263113
TRAF3IP2,0.07063681468668204,0.3367417285398817
GYG2,-0.08623111507081593,0.08325812189860526
DCBLD2,-0.044309972557170285,0.712736989702933
SERPINB3,0.01119497712012596,0.769775645720382
SOAT1,0.006829370239390897,0.8830413577046932
PKP2,-0.030426769788603814,0.7525643094684751
MSH4,0.010482207871323368,0.9106969033730523
F7,0.11594614567027728,0.3684974468471306
GDI2,0.22616229727676895,0.0946238104722617
PRDM1,-0.04258304277812197,0.6427360078573563
ATG5,-0.044606764428262835,0.47471548673310826
TMCC3,-0.5923330873799695,0.0016056707144195548
PITHD1,-0.04764301513283664,0.3747086032445147
MTA3,-0.020399234486751627,0.7046171870606357
USP13,-0.02974080156270187,0.47824010210742973
ATP11B,-0.05759232939401393,0.44301328077295643
LAMC2,-0.17937689419068448,0.03993273482984557
CDK14,0.16159665403650547,0.22468096407859212
SEC61A1,0.04708385407373683,0.5820441637533673
PPP1R12A,-0.016622965379096577,0.5627447679316187
RASGRF1,0.07234429486864669,0.34156159464568203
CAMK2B,-0.193693482133367,0.060521015567888706
CROCC,-0.19211471801168756,0.009273970454983668
POLR3E,-0.09692493713022499,0.08785745034525921
ATP2B4,0.025359397301112807,0.8443573554994376
ZC3H11A,-0.030092939651281014,0.6647662757221153
RIOK2,-0.03941792640610631,0.20311834869453033
YIPF1,-0.0027622670428564255,0.9669991150010271
NDC1,0.02503248654529644,0.33509685908908526
DGKG,-0.14519403063523462,0.22970897161896128
FLYWCH1,-0.10754721070818674,0.22067530759897963
UNKL,-0.05877508133915299,0.3589592921394452
TBXAS1,-0.10100726688031503,0.33771919103691117
PARP12,-0.04331296185450517,0.528038660436442
ALDH18A1,0.07087556820437513,0.011278562153668598
TARBP1,-0.045269727974420526,0.4886642419590628
GATB,-0.0006402432759866628,0.9809897875296947
MXD1,-0.12601731428037888,0.00036849791145960367
CDK17,-0.1233082323459258,0.00707809668520974
DNAJC25,-0.032591590436674034,0.33689046212284557
SLC2A3,-0.00851226975809638,0.9322809671673061
PSD,0.047974446897368406,0.49795879242561913
CTDP1,0.007712569805997216,0.8377078499308743
YBX3,0.1493025585455645,0.2989382482173558
STYK1,-0.08975038471727359,0.50938276538488
WNK1,-0.005271770713425328,0.9079327989706043
CCAR1,0.04229895085387758,0.5275903028763822
OGFR,-0.006120164150120289,0.9366651521818967
GNA15,-0.020753013475397708,0.8773494973861586
CREB3L3,-0.14532272032436278,0.19999468534764386
PIGV,0.022162085820833344,0.5110085965956588
PTPRU,-0.032692088489928106,0.7316586503445346
SNRNP40,0.0669371785773718,0.18057349455052826
RIMBP2,-0.029603004013709022,0.3196061133862138
COL11A1,0.00014783801987189316,0.9980220549397066
QSER1,-0.02826509671797872,0.7778752585192068
MPC1,-0.0897470429403806,0.02350223804165753
ACAA1,0.04456733845573568,0.3417754773841625
BCAT1,0.13671734815405578,0.15911846777046953
HDAC7,0.11880734779526847,0.13039052550889388
LZTS1,0.019717930856725685,0.8577623304606476
PRDM6,-0.08645497976695593,0.2971582350202387
WNT8A,-0.05837136901793477,0.2929814548969922
SPAG4,-0.12060699586556889,0.15958280169453923
NCKAP1,-0.07989089305942887,0.1110213402386803
MRPS35,-0.014421366306095695,0.8106579123556572
GUCY1B1,-0.031738116703236896,0.7245499707237661
SFSWAP,-0.08865148947405732,0.2580035368534194
TNK2,-0.09957661866893286,0.10151750225144796
MON2,-0.11484427834718502,0.06834526110719927
CDH3,-0.1935984539905169,0.2815228913718355
ARSF,0.07453419165628672,0.2752103241591741
GPBP1,0.06793886890845258,0.5241858966801274
DGAT2,0.24331808299861613,0.04104718158744722
ZNF112,0.07774265173777128,0.5317127519026283
CS,0.02988031791746959,0.685783618732482
LTK,-0.5697424718212338,0.09473401443963465
MRPS24,-0.034293395075234656,0.5576539449458453
ELMO2,-0.024361160808350046,0.6395305328135201
WAPL,0.04677660854590693,0.33046713918325155
VMP1,0.13123983435877395,0.01319990135646505
APPBP2,-0.049305480513301525,0.4547579715964998
POLD1,0.06629586207952842,0.10651669742054798
SEZ6,-0.062352603961419395,0.6100026879147622
EIF4B,-0.06185127312211858,0.6278554396747634
SLC6A16,-0.028096934186344624,0.5038971763091891
BICRA,-0.04620911444553055,0.568235956917948
SPHK2,-0.02756774686836927,0.4593442414980462
RPL18,0.01783957797790503,0.6658385579371149
CA11,-0.01819183277248193,0.6152986926706543
ISOC2,0.12410072454510379,0.006431944548581098
U2AF2,-0.06529713054792241,0.2763910634731009
EPN1,-0.020452630969850727,0.6247562252125124
MED29,0.008809664939038786,0.8266118406186633
AHRR,0.05294539879609628,0.5710987381277086
GSC2,0.09994155923583037,0.19544746005414232
ZNF275,-0.10406491213566738,0.24036261167855247
MTMR1,0.08549251073924058,0.036976005426467715
GPC1,0.05296975103610935,0.4224914141987809
ADCK1,0.03079037185743827,0.3870747735557004
HAGH,0.09143783722136467,0.19323744516712654
RNF4,-0.22179260914668664,0.018578278924357695
CASP8,-0.08896676496501654,0.2620787587804289
LIMCH1,0.0006932298749645072,0.982068326703635
INTS13,0.04215871100088808,0.1175842419921214
TM7SF3,-0.041691613630664204,0.3517943115251211
DLX3,0.02646284674107713,0.3119177076750032
SPA17,0.009259087311022984,0.9279849535894749
TSPAN32,-0.29769508311431103,0.015150236867036397
CCN5,-0.05283420958651863,0.7113711231122171
DMRT3,-0.000293823923469827,0.9266052888929054
ST3GAL6,-0.15356724429335777,0.3011607422552272
ATP2C2,0.007312359038824046,0.87182421659153
NGFR,-0.1545541700266786,0.1933794485570978
CDON,-0.014776694781275523,0.8321929135575543
TAF2,-0.06719907480432363,0.5431842240166859
HIPK2,-0.02920622706740339,0.742020556795759
TNPO3,-0.03644199779127355,0.7766435823121832
BORCS8-MEF2B,-0.08642894434512005,0.09882510505370223
RFXANK,0.17841788321197338,0.01739167093919804
TMEM161A,0.026199058604665204,0.21705236728730087
LPAR2,-0.08821516005091068,0.06646644620462823
CTSA,0.27115317201727596,0.0031947568545737394
SUGP2,-0.1123210766753644,0.07860091821568022
SLC12A2,-0.05258455723798061,0.5426987172265141
SNX24,-0.035745326073707506,0.6401215179586756
EYA2,-0.000293823923469827,0.9266052888929054
CNN2,0.07113418082871359,0.4473515315145732
ABCA7,0.08870933858170327,0.08529028733705918
SNCAIP,0.016944063962503364,0.8199310067051302
DDX20,-0.04936834523503242,0.26214611180472047
BTBD1,-0.0687260510199934,0.3136362965863104
FAR2,0.048086117130006656,0.4885081591438486
BCAS1,-0.07611115107719102,0.5562068845342935
POU1F1,-0.04491040049298256,0.1538772281673353
CHI3L2,0.005864361461649814,0.9054913472373806
SBNO2,0.08390269555895546,0.24982169051017994
PMS1,-0.02062580663747937,0.5229051835173466
HMG20B,0.03628821199178489,0.34192254761336327
CALCRL,0.007735155039361841,0.9349942966883928
TAF11,0.0684382475282086,0.009672347131764682
ANKS1A,-0.05686373192460703,0.26724505946602795
AP3D1,-0.0011635364246131985,0.9952694701634942
ZNF76,0.003975137527986394,0.9190326405217314
NHERF2,-0.005163072261610724,0.9117278571123703
NTHL1,0.02732497216765495,0.4159567812317294
BLTP3A,-0.024584949825790847,0.6998178538445454
GNAI3,-0.014232554620412508,0.862197164770665
IPO5,0.013716770188898053,0.8597884522878303
OAT,0.059410494484638754,0.06953313120821761
WDR3,0.01036545187256932,0.7549946009114222
PKN2,-0.10780238556801347,0.005425963621770896
WDR18,0.06349268314669843,0.12832735146859786
TRAM2,-0.041383206724222354,0.2502169295359723
NTN1,-0.11709199515150648,0.11632758545570064
GLP2R,-0.000293823923469827,0.9266052888929054
MCM10,0.08812228816788026,0.3095172109066348
DGKA,0.22924053310521497,0.07565499115078861
ERBB3,0.11893769539363697,0.13931550389935615
ROPN1,-0.009891172464007503,0.8427168539523534
ANKRD44,-0.13891789919863884,0.19242695566713794
KARS1,-0.05560382009872056,0.17802428521345778
ADAT1,-0.03186956031777255,0.6290853982233441
PDIA5,0.048188628193823746,0.38510685533102706
TBC1D22B,-0.0040967521152697195,0.8991027414353002
NDUFB4,0.04078660596945438,0.6112533098169037
SPEN,-0.0433133419654852,0.4692784098195111
MYLK,-0.0378009810197355,0.7105981811900155
ZC3H15,-0.06995698062837441,0.055015703771707856
MAP2K4,-0.05337515616465982,0.2557111117124742
PACC1,0.049787528657340374,0.17339432631675802
SNAP91,0.026506749990311385,0.4510562835503591
SLK,-0.08286652538458084,0.19625758385087225
CYB5R4,-0.008259813407243355,0.7103772514128912
COL17A1,-0.11124351048622466,0.047284331650706425
GSTO2,0.05449946997167654,0.18431976551772236
SEC61A2,-0.05179846882181227,0.21447717013103135
PRKCQ,-0.0716874614579428,0.2778149259514168
TLE2,-0.030714285079388226,0.6245366744538451
ASB1,-0.14584753576946374,0.030425416263530534
FAM107B,0.03488180444828615,0.6102640416428651
ME1,-0.04216632765315809,0.7172113148709293
TBC1D1,0.017700865599289628,0.695344638351002
CDK13,-0.06420964360672299,0.28900531813223324
MTHFD2,0.12232118582260565,0.018766636178604645
SLC9A7,0.039338103795292234,0.5259091904139397
FOXJ2,-0.03794907406540604,0.393041387078493
