Gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
TTLL12,256.28276519175745,0.3506717666590029,0.08548650433683641,4.10207165890508,4.0946740907734975e-05,0.002621869988840445
RGS19,192.98946255767368,0.5974314278098992,0.14570983614975577,4.100144805570153,4.128917032730116e-05,0.002626101828808302
SGO1,9.362657868898253,1.598471328787787,0.3904228794688165,4.094205060324747,4.236192753322663e-05,0.0026823572514039105
LINC02476,6.579254632251933,-4.411615111807884,1.080784334800983,-4.081864410646037,4.4675859644347095e-05,0.0028163582847478457
EVI5,44.70624025547523,1.464902418034917,0.35902996608232385,4.080167552641058,4.5003250151815795e-05,0.002824499140585549
DHCR7,76.07772987848608,-0.4827247721611429,0.11879159955715009,-4.063627175328221,4.831597793347335e-05,0.003019112884290328
NNT,394.87918577584026,0.16403799331271104,0.04039438820958237,4.060910452749422,4.888171885259024e-05,0.0030411259759513237
GCA,36.91293045385761,0.8976629822430942,0.22133525735600607,4.055670989639263,4.999058595463834e-05,0.0030965907743292715
APEX2,16.52455077783135,0.7711593684658896,0.19075498915185377,4.042669457269057,5.2846094170825314e-05,0.003259300015808434
CSNK1E,428.185452869468,-0.24309237592364624,0.06020673189370482,-4.037627824623111,5.3994425190812e-05,0.0033157697228168043
FGF13,35.85960048496763,-0.8941645851162484,0.2215324780761161,-4.036268599898131,5.4308038093268234e-05,0.0033207151017802254
CSNK1D,1126.3608322773373,-0.27501537023436384,0.06822733883956829,-4.030867609845414,5.557134010492678e-05,0.003383439668696119
SAR1A,517.0265164967445,-0.2753447190090145,0.06857732033438835,-4.015098835393571,5.942088879481543e-05,0.0036024229900414274
YIF1A,98.24452438926711,0.45406540238386595,0.11315021954633074,4.012943184771668,5.9966350383193245e-05,0.0036200872623277716
ARRDC2,1121.8586335716102,-0.46519543484410314,0.1159970609413266,-4.010407083326079,6.0614150765999355e-05,0.003643754455540898
ACYP2,40.934633940925195,0.5432721825882442,0.1355723178045872,4.007250088999084,6.142980665372366e-05,0.0036451560175907944
MAFK,199.51588628386642,-0.42845569737695477,0.10686838335069118,-4.009190407334665,6.092727489474756e-05,0.0036451560175907944
MYC,1166.2163773948773,1.0332080377428854,0.2577866403758048,4.007996831164955,6.123594178886581e-05,0.0036451560175907944
PGM2L1,33.23838815781423,0.5548134035990967,0.13848306166154353,4.006362922240094,6.166088300971303e-05,0.0036451560175907944
DDX39B,265.3173131719092,0.38600065937564015,0.09652102577474937,3.999135486566916,6.357428024476791e-05,0.0037273365047210223
ECHS1,181.12253241457907,0.2661755773635305,0.06654433131443309,3.9999737333869416,6.334951456909993e-05,0.0037273365047210223
RSRC2,145.5353415422549,-0.25091658739056805,0.06279966536004056,-3.9955083510719835,6.455558137177668e-05,0.0037693580647692724
RBM14,216.32654836454822,0.4252596818519821,0.1065442973371011,3.9913884879871206,6.568757379763657e-05,0.003819799444469095
HS1BP3,48.60129542701786,0.3565896967135792,0.08937188479666414,3.9899538599289914,6.608614967941527e-05,0.0038273551808236965
VASP,13.947460127092109,0.9620786828083385,0.24140004124215658,3.9854122553493876,6.736306725580563e-05,0.00387888793340405
AAK1,68.02660100164643,-0.5737535833930649,0.14398344319928774,-3.984858054817675,6.752047501117459e-05,0.00387888793340405
PELI2,77.83443119980326,-0.5698241926976221,0.14327309479247052,-3.9771891123243064,6.973470488537404e-05,0.003990001367477606
TEX261,274.4024186461202,0.37118381896243524,0.09343854962222745,3.972491230473219,7.1124855474329e-05,0.004039073704400017
CAMSAP3,7.0892322673527985,1.4166502604430802,0.3566254462124578,3.972375710955628,7.115936687052743e-05,0.004039073704400017
ST3GAL5,47.85995736542658,-0.44519484512177177,0.11210017089936526,-3.9714020197295934,7.145088674040292e-05,0.004039526918216351
OSGEP,84.94033851179198,0.4702121445389329,0.1186738470787806,3.9622221417224863,7.42554015194232e-05,0.004181488954336847
IFIT1,9.260370344789981,0.861241890596533,0.21761415138162368,3.9576557182910306,7.568894422459852e-05,0.004245434599873445
PIM2,2884.027048978232,0.7024913926153779,0.1777157928460188,3.9528923196153367,7.721218919702378e-05,0.00431389042937254
KDM2A,990.5322712429182,-0.4433499590446014,0.11219566508725218,-3.951578331478472,7.763745105457565e-05,0.004320706113963044
JAK3,940.0244853344466,0.30450304291600017,0.0770942724022036,3.949749228157921,7.823311398200062e-05,0.004322748281990711
CLDN15,91.84038240587002,0.3148173845658603,0.07972731281554851,3.9486767263083298,7.85843900495258e-05,0.004322748281990711
OR52I1,9.042325217657345,-5.786307257021101,1.4653682285951035,-3.948705277013289,7.857501956091258e-05,0.004322748281990711
MTX3,110.95721588045319,-0.33870642255260863,0.08583273862768864,-3.946121584466675,7.942729218756365e-05,0.004348602972878027
RSAD2,46.14039099906293,0.7575324669748993,0.19200367719303724,3.9454060362254886,7.966486810705167e-05,0.004348602972878027
INIP,102.93494521440323,0.38255698659449644,0.0969936926292604,3.9441429254245057,8.008588581269368e-05,0.0043548992945551404
PHB1,249.19890844123682,0.2819135679821229,0.07172146200041975,3.9306723555143517,8.470864342246517e-05,0.004588760619162971
ENPP5,90.79616965382621,-2.567461491627878,0.6538068841914662,-3.9269416607672207,8.603283814719132e-05,0.004642840322284222
KDM5C-IT1,4.140739469809584,-3.358979677106391,0.8560087375603237,-3.9240016248895833,8.709014724259929e-05,0.004670305000406473
PRXL2C,41.57290279491371,0.6769444897386635,0.17252684248605069,3.923705320193271,8.719738401825801e-05,0.004670305000406473
SCARF2,12.396753076399463,-0.7916802285638596,0.20201010489894178,-3.919013006601368,8.891231705761002e-05,0.004744321277602135
MVK,28.275830584729896,0.5582132764868543,0.1424778187356797,3.9178960026222316,8.932522603776084e-05,0.004748569012537234
SNHG16,47.76286679502605,-0.5195854755604282,0.13274968738604292,-3.914024098975442,9.077057039878891e-05,0.004754442339968918
FKBP1A,517.8547299170265,0.3506688856859009,0.08955958615753634,3.9154813094945555,9.022403443661875e-05,0.004754442339968918
NFKBIE,83.7470299764702,-0.5390333023857949,0.1377069267849543,-3.9143514053404114,9.06475404589711e-05,0.004754442339968918
MAP3K7,15.482222185317582,0.8516437689492392,0.21746092698154312,3.9163070845436154,8.991570369254275e-05,0.004754442339968918
SLC1A5,104.72119886309763,0.8781602720496794,0.22445625455513415,3.912389404296921,9.138739413504156e-05,0.004769216865355082
RPS6KA1,719.3122754271318,0.37548585495670567,0.09601215992453238,3.9108156222279096,9.198497239478361e-05,0.0047828828529506645
CZIB,257.72764436577324,0.3076525413190854,0.07892764700416273,3.8979059049214966,9.702810106926788e-05,0.0050267612943049435
HVCN1,17.870677058135296,0.5582073124339171,0.1434288951756758,3.8918748676841495,9.947254789466625e-05,0.005134729673388805
STRN3,134.57131593134704,-0.5722544155437462,0.14711625882395038,-3.889810821172022,0.00010032239892644241,0.005159903312292509
TXNDC17,39.49027816213335,0.7254044604965274,0.1866213745873009,3.887038460094427,0.00010147468134471613,0.0051817555022156655
ATG2A,824.3556233474092,-0.5784930104230438,0.14881978150585695,-3.8872050783133063,0.0001014050780990686,0.0051817555022156655
MPV17,341.36460013148735,0.4312962490673944,0.11107509381898749,3.8829249135747066,0.00010320744576808032,0.005251415999492287
FAM133B,365.8902654893101,-0.30861105757782603,0.07958223453176633,-3.877888820206974,0.00010536684642921671,0.005342211605256407
ZBTB5,88.88328941153041,-0.3212011194083882,0.08298063843351586,-3.870795952790057,0.00010848056757541102,0.005441981148756623
ABHD8,38.21217985190534,0.4222311431702734,0.10907812955712295,3.8709056057764157,0.00010843177677565609,0.005441981148756623
DTX2,130.50258113831103,0.4633744547174875,0.11967329187423402,3.8719955594139814,0.00010794791936753711,0.005441981148756623
RICTOR,382.4333293596201,-0.26261087565927244,0.06786152789370167,-3.8698049367621996,0.00010892246705726137,0.0054449768005782545
ZNF211,125.33286945498655,-0.31077472323442945,0.08036023735287359,-3.867269852250088,0.0001100606167352094,0.005471682721557716
PIERCE1,3.523125389705302,-1.6677943053026727,0.43129939916825993,-3.8669061643000973,0.00011022481512508349,0.005471682721557716
GIMAP5,77.26425699030877,0.8555132604292799,0.22162664268482274,3.8601553047298247,0.00011331498277295104,0.005596917295937586
DARS2,38.25041885572626,0.4561927824497829,0.11819430624057084,3.8596849286568444,0.00011353331217280566,0.005596917295937586
MCM3,441.83381953526697,0.22033087418060712,0.057117160515285606,3.8575249923644668,0.00011454097058206937,0.005618897144030575
TRAF6,21.346449027590882,-0.7382694977220177,0.19140826175439044,-3.8570409184810623,0.00011476795598462114,0.005618897144030575
DPEP3,10.192440567677547,-1.1380888041815964,0.29522638069780194,-3.8549698759697253,0.00011574388024502592,0.005647270759763302
YTHDF3,180.6466984417259,-0.2596398222302242,0.06739876986270386,-3.852293191094276,0.00011701679468375297,0.005672953571355662
EHMT2,296.33975136584746,0.251225526102719,0.0652163041867388,3.852188946239055,0.00011706663507956514,0.005672953571355662
NEAT1,2524.2502972518764,0.42018639454424705,0.10912507063893448,3.850502841226384,0.00011787556265546331,0.005692790308991138
GPR132,136.51194519375858,-0.8411014089865463,0.218686923540259,-3.8461440463389405,0.00011999123744615361,0.005755943299310944
FAM118A,86.59839230355136,1.3292186424295631,0.3455609617517516,3.846553255585808,0.00011979110253769206,0.005755943299310944
MAPKAPK3,396.6238432248258,0.38921275489646523,0.10140334859934379,3.838263334224684,0.0001239075604741761,0.005923862463340896
EIF1B,394.62674633225123,-0.296446181893968,0.07732132650043794,-3.833951062547911,0.00012610123975533854,0.005997491388374154
ROR2,8.142669763849913,-2.678637227202934,0.6987292082743389,-3.8335841631959267,0.00012628956387395564,0.005997491388374154
CXCR4,4110.639962283675,-0.46132559721035743,0.12041314509971074,-3.8311896664466882,0.0001275251501155119,0.006036049214935874
LRCH1,8.430194344902622,-0.8752361656361314,0.22874011157314253,-3.8263344352538864,0.00013006555797300036,0.006135907299474623
OVCH1-AS1,5.18652709398474,-2.6646666918450395,0.6972535768634802,-3.8216608422889053,0.00013255591354754875,0.006217619762494444
MAIP1,46.368922853721244,-0.4668292166916768,0.12216030106940688,-3.8214478239247467,0.00013267048556175412,0.006217619762494444
TOE1,225.40418354504888,-0.2825637492844716,0.07410052253892116,-3.8132490784536035,0.00013715176453715254,0.006406561276592827
ARL5B,73.45526927730657,-0.4429078891828074,0.11620776438923665,-3.811345063822863,0.0001382126735626836,0.006430188357416693
SH2D3C,54.99129859784043,0.4636539141122808,0.12167081149625499,3.810724268297923,0.0001385602460677283,0.006430188357416693
MFSD13A,119.3589673410115,-0.8706522355157327,0.22852910670782667,-3.8098089475703296,0.00013907422028964662,0.0064330857677486865
PRKAB1,150.7079344781624,-0.24835438475095292,0.06522322388060754,-3.8077600274032877,0.00014023125397186778,0.006465613836042719
CARM1,179.94165258151995,0.31964117640061573,0.08407225209801336,3.8019818480415,0.00014354324620707666,0.006596969770039424
MRFAP1,1248.2455857475636,-0.21767409824537645,0.057348045040089626,-3.7956672820007995,0.00014724686812423937,0.0067454216404052685
RGS14,326.6307797413588,0.44036825624241244,0.11621465468571535,3.7892661423236222,0.00015109297310139595,0.006899428165947398
MRPS5,217.33943244819207,0.2730906421834826,0.07219901551738275,3.7824704426576687,0.00015527953658966357,0.007067947468987018
ACTL6A,134.32681469320437,0.43202302063007336,0.11424986289921807,3.781387650426932,0.00015595660295876122,0.007076158351444175
VKORC1L1,129.7690830738103,0.7192468986000345,0.1903197390084751,3.779150299107997,0.00015736442330821908,0.007117368059911737
VAV1,1003.11890603331,0.24426102389757248,0.06464764202672209,3.778343899946223,0.0001578747638964505,0.0071178536747871215
RNF38,4.95964661842964,-2.1556518215921283,0.5707976859782863,-3.776560197327309,0.00015900914250815076,0.007146382502566637
PPM1B,653.9461132099686,-0.24388651549254103,0.06459249294030622,-3.7757718333913988,0.00015951295754622894,0.007146481465915484
TAF7L,7.86346834430997,-6.0600128562483,1.6070872672565597,-3.7708050954776584,0.00016272172818117058,0.007244676441866054
GAGE1,4.098675698118381,-4.521348312620708,1.1987960992548123,-3.771574094569742,0.00016222097237963295,0.007244676441866054
DCAF12,143.5866373511368,0.40392262654293387,0.10718788153454752,3.7683609449147135,0.000164322981722551,0.00727052646149436
TAF15,825.5509767615719,0.20849670465499917,0.05531914157324615,3.768979393487803,0.00016391641796769098,0.00727052646149436
SYTL2,68.76319410920904,-0.9005210868068159,0.2394446192273742,-3.7608741834022594,0.00016932058431959012,0.007468453141799382
DCP2,134.37047629354205,0.29247292239442685,0.07782495970757106,3.7580863966187716,0.00017121776734404815,0.007528825714045229
GBE1,29.49308964854686,0.31449058255594187,0.08374968276102333,3.755125657649705,0.0001732545331953983,0.007576912857259571
EXOSC5,74.00587260472136,0.44445842157154375,0.11836595307992406,3.7549515718547273,0.00017337499764628485,0.007576912857259571
UBE2Q2P16,63.17061100041854,-0.7281499059093706,0.19425542119306877,-3.7484148521428846,0.00017795573147350401,0.0077533189795199135
NFE2L2,108.47881636256784,-0.33598124694258885,0.08967269349397114,-3.746750921061354,0.0001791398037860309,0.007781112147986532
SPTLC2,116.6832781095242,0.31701718802989615,0.08466188578538,3.7445089379835292,0.00018074694289532315,0.007803338470998997
DENND4A,280.64321977282333,-0.38587780410175143,0.10305073446604052,-3.744542007402326,0.00018072313928243914,0.007803338470998997
LINC00221,3.502727135655456,-3.7634374677740876,1.0061018940917243,-3.7406126455726385,0.00018357224966772634,0.007901371120894554
IREB2,248.27261325843915,-0.3402521463329646,0.09098143055413799,-3.7397977176287576,0.0001841684022128087,0.007903154296162307
CDC25B,1526.3914734777502,0.2733046798352651,0.07322438231377391,3.732427248947308,0.00018964347905691157,0.008094459110012522
TRIM23,64.64860357861662,-0.5091622626682849,0.13642164213371677,-3.7322689765691135,0.00018976271093873676,0.008094459110012522
NRBF2,75.27693569546607,-0.3293591313552716,0.0882653648311403,-3.7314651334117945,0.000190369361284528,0.008096096388718419
CLPTM1L,219.83813776665068,0.25694479899037853,0.06889659474123327,3.7294266858243152,0.00019191593403173587,0.008137578309970658
YES1,53.404787002951025,-0.6662996169882884,0.1787206120221106,-3.728163245691306,0.0001928804268440768,0.008154206057114428
PIGA,41.440745587479086,-0.5034378847278967,0.13527992840966477,-3.721452920963623,0.00019807979856888405,0.008339069549329768
RBAK,142.8178019735398,-0.2743899320166929,0.07374061933071031,-3.721014747463876,0.00019842384903648427,0.008339069549329768
ILK,239.39345766294954,0.3310072872291703,0.0890132680458342,3.7186286325172317,0.00020030728315063778,0.008393464303079813
RCBTB2,28.294138824948117,0.7872042901190537,0.21187694537403015,3.7153843648698444,0.00020289503769769834,0.008476966575012047
LMF2,495.66864336241525,0.3725961605857048,0.10031217629033098,3.7143662351348974,0.00020371359046408467,0.008486279308017
MAP2K1,429.1580261786492,0.1565203309912513,0.04216212632312889,3.712344339364803,0.00020534835361402578,0.008510645135757732
ACTB,32048.483425797305,0.25683351784021546,0.0691869720022864,3.7121658949278475,0.00020549322149930932,0.008510645135757732
GRN,204.49788792974442,0.35977969594453235,0.09711462039084211,3.7046913687824032,0.00021164827147109524,0.008740153401880271
EIF6,300.6948595248744,0.33381152790442536,0.09013583052355885,3.7034276598491744,0.000212705855749651,0.008744284032266863
M6PR,637.7059257034186,0.3480493472034776,0.09398849109355646,3.703106020257609,0.00021297582362578797,0.008744284032266863
ZSCAN23,9.154365858444987,1.8235348613724534,0.4925645303865401,3.702123780495185,0.00021380225867003003,0.008752990745034247
OR4C46,8.169093027100574,2.839936738122646,0.7679399312031737,3.6981235416071687,0.0002171991779126265,0.008866580767109427
HLA-A,3338.803747519134,1.151054515901505,0.3116421926326474,3.6935130836353944,0.00022117712481859993,0.008977714393810409
SLC25A30,247.89446890113206,-0.2796288551412656,0.0757082104529718,-3.693507658789064,0.0002211818454571105,0.008977714393810409
MAPK11,43.87383235619893,0.5787888334256582,0.1567719617880577,3.6919154855517555,0.00022257143134770717,0.00900845222275791
HYAL3,11.951364048972374,0.7751600599307572,0.21022057894014345,3.687365260997926,0.00022658800152999234,0.009128321805643236
SPPL3,269.4017132952753,0.27922543584557136,0.07573014199542437,3.6871109506495072,0.00022681448158894544,0.009128321805643236
CCNJ,34.94108707914458,-0.3819837925861372,0.10366519035448525,-3.6847835930261232,0.00022889703903198117,0.009186186239686298
